CustomerID,CustomerName,Industry,RegionID,Employees
101366,Kunde 1366,Medizintechnik,1,1692
101367,Kunde 1367,Bauwesen,2,733
101368,Kunde 1368,IT,9,454
101369,Kunde 1369,Energie,5,1501
101370,Kunde 1370,Chemie,1,1981
101371,Kunde 1371,Logistik,10,577
101372,Kunde 1372,Maschinenbau,5,366
101373,Kunde 1373,Handel,4,529
101374,Kunde 1374,Logistik,6,1994
101375,Kunde 1375,IT,4,37
101376,Kunde 1376,Bauwesen,4,1105
101377,Kunde 1377,Chemie,5,1351
101378,Kunde 1378,Bauwesen,5,1782
101379,Kunde 1379,IT,9,1598
101380,Kunde 1380,Medizintechnik,6,1928
101381,Kunde 1381,Energie,8,1603
101382,Kunde 1382,Logistik,2,1199
101383,Kunde 1383,Dienstleistung,5,222
101384,Kunde 1384,Chemie,3,1484
101385,Kunde 1385,Energie,3,1532
101386,Kunde 1386,Energie,5,1414
101387,Kunde 1387,Chemie,2,787
101388,Kunde 1388,Automotive,1,1941
101389,Kunde 1389,Energie,10,1344
101390,Kunde 1390,Medizintechnik,9,532
101391,Kunde 1391,Automotive,9,1786
101392,Kunde 1392,Maschinenbau,2,1287
101393,Kunde 1393,Medizintechnik,4,1304
101394,Kunde 1394,Medizintechnik,9,1242
101395,Kunde 1395,Bauwesen,6,1133
101396,Kunde 1396,Bauwesen,9,427
101397,Kunde 1397,Automotive,6,1677
101398,Kunde 1398,Maschinenbau,5,910
101399,Kunde 1399,Maschinenbau,3,456
101400,Kunde 1400,Energie,5,669
101401,Kunde 1401,Dienstleistung,10,555
101402,Kunde 1402,IT,4,422
101403,Kunde 1403,Maschinenbau,3,1196
101404,Kunde 1404,Automotive,2,1294
101405,Kunde 1405,IT,5,1659
101406,Kunde 1406,Chemie,10,1762
101407,Kunde 1407,Logistik,6,1546
101408,Kunde 1408,Dienstleistung,9,814
101409,Kunde 1409,Dienstleistung,8,323
101410,Kunde 1410,Handel,1,918
101411,Kunde 1411,Bauwesen,3,479
101412,Kunde 1412,Maschinenbau,1,1499
101413,Kunde 1413,Bauwesen,8,1492
101414,Kunde 1414,Medizintechnik,1,893
101415,Kunde 1415,Bauwesen,2,759
101416,Kunde 1416,Energie,7,308
101417,Kunde 1417,Energie,1,1852
101418,Kunde 1418,IT,2,986
101419,Kunde 1419,Automotive,7,196
101420,Kunde 1420,Maschinenbau,7,1020
101421,Kunde 1421,Maschinenbau,3,376
101422,Kunde 1422,Energie,10,945
101423,Kunde 1423,Automotive,10,383
101424,Kunde 1424,IT,8,1675
101425,Kunde 1425,Medizintechnik,10,1771
101426,Kunde 1426,Handel,6,365
101427,Kunde 1427,Dienstleistung,5,391
101428,Kunde 1428,Handel,6,1171
101429,Kunde 1429,Energie,4,1009
101430,Kunde 1430,Handel,9,1936
101431,Kunde 1431,Dienstleistung,2,1498
101432,Kunde 1432,Medizintechnik,8,374
101433,Kunde 1433,Logistik,10,1331
101434,Kunde 1434,Chemie,3,582
101435,Kunde 1435,IT,2,48
101436,Kunde 1436,Bauwesen,8,640
101437,Kunde 1437,Dienstleistung,2,338
101438,Kunde 1438,IT,8,1817
101439,Kunde 1439,Medizintechnik,5,368
101440,Kunde 1440,Energie,8,1679
101441,Kunde 1441,Handel,8,812
101442,Kunde 1442,Chemie,4,1412
101443,Kunde 1443,Medizintechnik,4,1249
101444,Kunde 1444,Automotive,3,389
101445,Kunde 1445,Logistik,10,147
101446,Kunde 1446,Dienstleistung,5,298
101447,Kunde 1447,Energie,6,152
101448,Kunde 1448,Automotive,7,878
101449,Kunde 1449,Automotive,3,507
101450,Kunde 1450,Logistik,6,936
101451,Kunde 1451,Medizintechnik,6,1866
101452,Kunde 1452,Logistik,8,1326
101453,Kunde 1453,Maschinenbau,8,1992
101454,Kunde 1454,Medizintechnik,1,829
101455,Kunde 1455,Medizintechnik,2,210
101456,Kunde 1456,Bauwesen,8,1488
101457,Kunde 1457,IT,2,1083
101458,Kunde 1458,Automotive,6,286
101459,Kunde 1459,Handel,8,1493
101460,Kunde 1460,Dienstleistung,8,1541
101461,Kunde 1461,Maschinenbau,3,1659
101462,Kunde 1462,Maschinenbau,5,29
101463,Kunde 1463,Dienstleistung,6,1240
101464,Kunde 1464,Chemie,10,209
101465,Kunde 1465,Logistik,10,778
101466,Kunde 1466,Chemie,3,791
101467,Kunde 1467,Chemie,9,47
101468,Kunde 1468,Bauwesen,2,230
101469,Kunde 1469,IT,7,1697
101470,Kunde 1470,Dienstleistung,2,32
101471,Kunde 1471,Automotive,6,1568
101472,Kunde 1472,Dienstleistung,9,1705
101473,Kunde 1473,Automotive,2,1324
101474,Kunde 1474,Handel,5,1919
101475,Kunde 1475,IT,9,94
101476,Kunde 1476,Bauwesen,8,275
101477,Kunde 1477,Energie,7,513
101478,Kunde 1478,Dienstleistung,10,1582
101479,Kunde 1479,Energie,7,176
101480,Kunde 1480,Dienstleistung,4,553
101481,Kunde 1481,Dienstleistung,10,297
101482,Kunde 1482,Medizintechnik,4,1927
101483,Kunde 1483,IT,9,1289
101484,Kunde 1484,Dienstleistung,3,1233
101485,Kunde 1485,Automotive,8,32
101486,Kunde 1486,Bauwesen,7,1627
101487,Kunde 1487,Maschinenbau,2,1984
101488,Kunde 1488,Energie,6,24
101489,Kunde 1489,Handel,4,1966
101490,Kunde 1490,Bauwesen,10,1626
101491,Kunde 1491,IT,7,222
101492,Kunde 1492,Dienstleistung,7,1115
101493,Kunde 1493,IT,10,1512
101494,Kunde 1494,Logistik,6,1680
101495,Kunde 1495,Dienstleistung,9,698
101496,Kunde 1496,Energie,4,1751
101497,Kunde 1497,Dienstleistung,3,1453
101498,Kunde 1498,Chemie,2,179
101499,Kunde 1499,IT,10,419
101500,Kunde 1500,Dienstleistung,8,290
101501,Kunde 1501,Medizintechnik,2,988
101502,Kunde 1502,Bauwesen,10,1560
101503,Kunde 1503,Logistik,10,1157
101504,Kunde 1504,Bauwesen,8,1832
101505,Kunde 1505,Maschinenbau,6,914
101506,Kunde 1506,IT,9,1675
101507,Kunde 1507,Chemie,2,339
101508,Kunde 1508,IT,8,634
101509,Kunde 1509,Chemie,3,684
101510,Kunde 1510,Chemie,5,985
101511,Kunde 1511,Logistik,7,321
101512,Kunde 1512,Bauwesen,2,504
101513,Kunde 1513,Bauwesen,10,119
101514,Kunde 1514,Maschinenbau,2,1118
101515,Kunde 1515,Logistik,10,1422
101516,Kunde 1516,IT,7,552
101517,Kunde 1517,Maschinenbau,6,1290
101518,Kunde 1518,Medizintechnik,8,1118
101519,Kunde 1519,Logistik,1,257
101520,Kunde 1520,Maschinenbau,2,48
101521,Kunde 1521,Energie,4,1694
101522,Kunde 1522,Maschinenbau,3,96
101523,Kunde 1523,IT,10,215
101524,Kunde 1524,Maschinenbau,1,1120
101525,Kunde 1525,Handel,3,612
101526,Kunde 1526,Handel,3,215
101527,Kunde 1527,Energie,8,1052
101528,Kunde 1528,Energie,9,1820
101529,Kunde 1529,Handel,5,1718
101530,Kunde 1530,Energie,7,855
101531,Kunde 1531,Energie,10,295
101532,Kunde 1532,Bauwesen,10,7
101533,Kunde 1533,Bauwesen,8,1873
101534,Kunde 1534,Maschinenbau,4,464
101535,Kunde 1535,Handel,4,54
101536,Kunde 1536,IT,6,469
101537,Kunde 1537,Handel,5,879
101538,Kunde 1538,Handel,10,794
101539,Kunde 1539,Medizintechnik,5,306
101540,Kunde 1540,Medizintechnik,7,728
101541,Kunde 1541,Energie,6,1347
101542,Kunde 1542,Automotive,2,592
101543,Kunde 1543,Bauwesen,10,467
101544,Kunde 1544,Chemie,1,1892
101545,Kunde 1545,IT,10,1805
101546,Kunde 1546,Medizintechnik,9,1406
101547,Kunde 1547,Handel,7,792
101548,Kunde 1548,Handel,3,1411
101549,Kunde 1549,Automotive,5,1815
101550,Kunde 1550,Automotive,1,1469
101551,Kunde 1551,Bauwesen,6,1690
101552,Kunde 1552,Medizintechnik,9,1851
101553,Kunde 1553,IT,1,235
101554,Kunde 1554,IT,1,1012
101555,Kunde 1555,Energie,9,352
101556,Kunde 1556,Energie,6,230
101557,Kunde 1557,Chemie,2,464
101558,Kunde 1558,Dienstleistung,5,213
101559,Kunde 1559,Handel,1,1963
101560,Kunde 1560,Energie,4,1962
101561,Kunde 1561,Chemie,7,582
101562,Kunde 1562,Automotive,10,736
101563,Kunde 1563,Handel,7,161
101564,Kunde 1564,Energie,6,1265
101565,Kunde 1565,Logistik,7,688
101566,Kunde 1566,Bauwesen,7,247
101567,Kunde 1567,Energie,7,743
101568,Kunde 1568,Handel,7,1895
101569,Kunde 1569,Chemie,9,1898
101570,Kunde 1570,Maschinenbau,4,1888
101571,Kunde 1571,Automotive,3,178
101572,Kunde 1572,Handel,8,1839
101573,Kunde 1573,IT,3,93
101574,Kunde 1574,Bauwesen,4,1243
101575,Kunde 1575,IT,9,314
101576,Kunde 1576,Chemie,7,369
101577,Kunde 1577,Maschinenbau,6,882
101578,Kunde 1578,Automotive,7,1091
101579,Kunde 1579,Logistik,3,690
101580,Kunde 1580,Handel,5,1233
101581,Kunde 1581,Handel,3,376
101582,Kunde 1582,Chemie,3,1396
101583,Kunde 1583,Chemie,1,875
101584,Kunde 1584,Energie,2,312
101585,Kunde 1585,Maschinenbau,1,1834
101586,Kunde 1586,Bauwesen,3,1371
101587,Kunde 1587,Bauwesen,8,1412
101588,Kunde 1588,Medizintechnik,7,622
101589,Kunde 1589,Dienstleistung,3,1284
101590,Kunde 1590,Dienstleistung,2,1679
101591,Kunde 1591,Bauwesen,3,592
101592,Kunde 1592,Energie,7,718
101593,Kunde 1593,Automotive,8,1797
101594,Kunde 1594,Bauwesen,10,217
101595,Kunde 1595,IT,7,560
101596,Kunde 1596,Bauwesen,10,1881
101597,Kunde 1597,IT,3,1027
101598,Kunde 1598,Chemie,8,1360
101599,Kunde 1599,Dienstleistung,9,760
101600,Kunde 1600,Medizintechnik,7,1915
101601,Kunde 1601,Medizintechnik,9,548
101602,Kunde 1602,Energie,8,1665
101603,Kunde 1603,Maschinenbau,7,1862
101604,Kunde 1604,Bauwesen,6,1461
101605,Kunde 1605,IT,4,1640
101606,Kunde 1606,Energie,3,161
101607,Kunde 1607,Maschinenbau,7,1620
101608,Kunde 1608,Bauwesen,10,9
101609,Kunde 1609,Medizintechnik,1,1769
101610,Kunde 1610,Dienstleistung,10,1915
101611,Kunde 1611,Maschinenbau,8,309
101612,Kunde 1612,Energie,4,1597
101613,Kunde 1613,IT,9,1348
101614,Kunde 1614,Medizintechnik,5,305
101615,Kunde 1615,Chemie,7,660
101616,Kunde 1616,Dienstleistung,9,307
101617,Kunde 1617,Bauwesen,10,804
101618,Kunde 1618,Maschinenbau,6,919
101619,Kunde 1619,Chemie,1,1482
101620,Kunde 1620,IT,1,1636
101621,Kunde 1621,Dienstleistung,10,1613
101622,Kunde 1622,Chemie,8,984
101623,Kunde 1623,Bauwesen,6,1673
101624,Kunde 1624,Automotive,2,142
101625,Kunde 1625,Bauwesen,10,236
101626,Kunde 1626,Medizintechnik,8,1188
101627,Kunde 1627,Maschinenbau,2,880
101628,Kunde 1628,Logistik,3,1970
101629,Kunde 1629,Bauwesen,9,1493
101630,Kunde 1630,Handel,5,575
101631,Kunde 1631,Logistik,8,301
101632,Kunde 1632,Logistik,9,190
101633,Kunde 1633,Maschinenbau,2,666
101634,Kunde 1634,Maschinenbau,9,266
101635,Kunde 1635,IT,10,377
101636,Kunde 1636,Medizintechnik,2,1576
101637,Kunde 1637,IT,4,793
101638,Kunde 1638,Chemie,8,727
101639,Kunde 1639,Chemie,2,658
101640,Kunde 1640,Chemie,9,1017
101641,Kunde 1641,Automotive,10,873
101642,Kunde 1642,Bauwesen,5,990
101643,Kunde 1643,Energie,10,1425
101644,Kunde 1644,Maschinenbau,1,1997
101645,Kunde 1645,Energie,6,852
101646,Kunde 1646,Dienstleistung,9,1237
101647,Kunde 1647,Maschinenbau,1,1630
101648,Kunde 1648,Maschinenbau,8,1308
101649,Kunde 1649,Maschinenbau,8,687
101650,Kunde 1650,Energie,9,288
101651,Kunde 1651,Maschinenbau,8,1647
101652,Kunde 1652,Handel,10,1938
101653,Kunde 1653,Automotive,6,1344
101654,Kunde 1654,Dienstleistung,7,1892
101655,Kunde 1655,Bauwesen,6,508
101656,Kunde 1656,Logistik,5,789
101657,Kunde 1657,Handel,5,862
101658,Kunde 1658,Energie,3,1130
101659,Kunde 1659,Medizintechnik,1,1023
101660,Kunde 1660,Handel,10,1108
101661,Kunde 1661,Logistik,5,1098
101662,Kunde 1662,Chemie,10,1013
101663,Kunde 1663,Logistik,5,1095
101664,Kunde 1664,Medizintechnik,1,1103
101665,Kunde 1665,Handel,8,1687
101666,Kunde 1666,Logistik,10,476
101667,Kunde 1667,Bauwesen,3,792
101668,Kunde 1668,Energie,10,176
101669,Kunde 1669,Handel,1,1194
101670,Kunde 1670,Handel,5,1469
101671,Kunde 1671,Medizintechnik,10,868
101672,Kunde 1672,Dienstleistung,1,1084
101673,Kunde 1673,Chemie,5,1188
101674,Kunde 1674,Chemie,8,1595
101675,Kunde 1675,Dienstleistung,2,1425
101676,Kunde 1676,Maschinenbau,3,1666
101677,Kunde 1677,Logistik,9,1537
101678,Kunde 1678,Energie,2,454
101679,Kunde 1679,Maschinenbau,5,1444
101680,Kunde 1680,Medizintechnik,5,183
101681,Kunde 1681,Automotive,3,486
101682,Kunde 1682,Handel,10,745
101683,Kunde 1683,Bauwesen,5,10
101684,Kunde 1684,Chemie,5,421
101685,Kunde 1685,IT,5,1747
101686,Kunde 1686,Chemie,1,40
101687,Kunde 1687,IT,2,747
101688,Kunde 1688,Medizintechnik,10,1148
101689,Kunde 1689,IT,3,975
101690,Kunde 1690,Maschinenbau,10,1966
101691,Kunde 1691,Medizintechnik,3,278
101692,Kunde 1692,Handel,8,1891
101693,Kunde 1693,Chemie,6,230
101694,Kunde 1694,Maschinenbau,3,127
101695,Kunde 1695,Dienstleistung,5,1871
101696,Kunde 1696,IT,4,720
101697,Kunde 1697,Logistik,8,744
101698,Kunde 1698,Handel,3,1743
101699,Kunde 1699,Bauwesen,9,1744
101700,Kunde 1700,Automotive,1,1780
101701,Kunde 1701,Dienstleistung,6,1599
101702,Kunde 1702,Automotive,2,1682
101703,Kunde 1703,Dienstleistung,3,290
101704,Kunde 1704,Chemie,10,608
101705,Kunde 1705,Bauwesen,3,947
101706,Kunde 1706,Logistik,8,300
101707,Kunde 1707,Dienstleistung,7,1715
101708,Kunde 1708,IT,7,1752
101709,Kunde 1709,Bauwesen,4,1134
101710,Kunde 1710,Logistik,8,1995
101711,Kunde 1711,Automotive,3,1912
101712,Kunde 1712,Bauwesen,4,1874
101713,Kunde 1713,IT,10,867
101714,Kunde 1714,Bauwesen,6,501
101715,Kunde 1715,Maschinenbau,1,436
101716,Kunde 1716,Maschinenbau,5,1700
101717,Kunde 1717,Automotive,2,464
101718,Kunde 1718,Medizintechnik,1,119
101719,Kunde 1719,Handel,3,1534
101720,Kunde 1720,Maschinenbau,8,287
101721,Kunde 1721,Handel,7,245
101722,Kunde 1722,Handel,8,1975
101723,Kunde 1723,Energie,5,1429
101724,Kunde 1724,Automotive,8,1446
101725,Kunde 1725,IT,9,298
101726,Kunde 1726,Automotive,4,778
101727,Kunde 1727,Medizintechnik,7,1506
101728,Kunde 1728,Logistik,7,58
101729,Kunde 1729,Maschinenbau,8,1430
101730,Kunde 1730,Chemie,5,1981
101731,Kunde 1731,Energie,3,874
101732,Kunde 1732,Chemie,9,766
101733,Kunde 1733,Dienstleistung,7,115
101734,Kunde 1734,IT,1,1441
101735,Kunde 1735,Medizintechnik,5,222
101736,Kunde 1736,Logistik,8,1362
101737,Kunde 1737,Medizintechnik,7,1196
101738,Kunde 1738,IT,6,156
101739,Kunde 1739,Automotive,9,981
101740,Kunde 1740,Logistik,1,1720
101741,Kunde 1741,Dienstleistung,2,1221
101742,Kunde 1742,Energie,9,1787
101743,Kunde 1743,Handel,6,328
101744,Kunde 1744,IT,7,66
101745,Kunde 1745,IT,10,305
101746,Kunde 1746,Handel,5,753
101747,Kunde 1747,Energie,6,294
101748,Kunde 1748,Chemie,5,166
101749,Kunde 1749,Automotive,5,506
101750,Kunde 1750,Chemie,2,162
101751,Kunde 1751,Energie,5,30
101752,Kunde 1752,Logistik,10,1170
101753,Kunde 1753,Maschinenbau,7,1707
101754,Kunde 1754,Medizintechnik,8,1671
101755,Kunde 1755,Dienstleistung,4,857
101756,Kunde 1756,Automotive,10,311
101757,Kunde 1757,Energie,4,1572
101758,Kunde 1758,Bauwesen,9,378
101759,Kunde 1759,Logistik,6,967
101760,Kunde 1760,Energie,3,1527
101761,Kunde 1761,Dienstleistung,6,291
101762,Kunde 1762,Maschinenbau,9,1537
101763,Kunde 1763,IT,1,1085
101764,Kunde 1764,Chemie,1,1435
101765,Kunde 1765,Bauwesen,2,1948
101766,Kunde 1766,IT,1,618
101767,Kunde 1767,Chemie,7,967
101768,Kunde 1768,Chemie,2,847
101769,Kunde 1769,Chemie,9,1484
101770,Kunde 1770,Chemie,2,695
101771,Kunde 1771,Chemie,8,914
101772,Kunde 1772,Automotive,6,1605
101773,Kunde 1773,Dienstleistung,4,1325
101774,Kunde 1774,Handel,5,1428
101775,Kunde 1775,Automotive,5,32
101776,Kunde 1776,Dienstleistung,4,592
101777,Kunde 1777,Bauwesen,1,232
101778,Kunde 1778,Medizintechnik,1,324
101779,Kunde 1779,Automotive,10,127
101780,Kunde 1780,Bauwesen,2,1809
101781,Kunde 1781,IT,1,1320
101782,Kunde 1782,Bauwesen,10,70
101783,Kunde 1783,Logistik,4,1242
101784,Kunde 1784,IT,10,1543
101785,Kunde 1785,Energie,2,360
101786,Kunde 1786,Bauwesen,2,1035
101787,Kunde 1787,Maschinenbau,2,333
101788,Kunde 1788,Automotive,10,27
101789,Kunde 1789,Bauwesen,3,816
101790,Kunde 1790,Chemie,7,1710
101791,Kunde 1791,Bauwesen,10,872
101792,Kunde 1792,Maschinenbau,3,1397
101793,Kunde 1793,Handel,2,1946
101794,Kunde 1794,Handel,3,1798
101795,Kunde 1795,Maschinenbau,5,935
101796,Kunde 1796,Maschinenbau,5,1139
101797,Kunde 1797,IT,8,1461
101798,Kunde 1798,Handel,2,1703
101799,Kunde 1799,Automotive,8,533
101800,Kunde 1800,Medizintechnik,5,1887
101801,Kunde 1801,Logistik,7,1176
101802,Kunde 1802,Automotive,6,1032
101803,Kunde 1803,Logistik,5,631
101804,Kunde 1804,Automotive,3,1457
101805,Kunde 1805,Bauwesen,2,470
101806,Kunde 1806,Medizintechnik,5,872
101807,Kunde 1807,Chemie,1,1912
101808,Kunde 1808,Dienstleistung,7,326
101809,Kunde 1809,Chemie,7,561
101810,Kunde 1810,Handel,6,1997
101811,Kunde 1811,Medizintechnik,1,193
101812,Kunde 1812,Automotive,5,1073
101813,Kunde 1813,Logistik,5,778
101814,Kunde 1814,Medizintechnik,3,1952
101815,Kunde 1815,Bauwesen,8,261
101816,Kunde 1816,Automotive,2,1526
101817,Kunde 1817,Bauwesen,8,438
101818,Kunde 1818,Medizintechnik,4,825
101819,Kunde 1819,IT,10,1272
101820,Kunde 1820,Bauwesen,7,119
101821,Kunde 1821,Dienstleistung,3,453
101822,Kunde 1822,Dienstleistung,8,808
101823,Kunde 1823,Handel,2,381
101824,Kunde 1824,Dienstleistung,3,1689
101825,Kunde 1825,Bauwesen,9,1532
101826,Kunde 1826,Maschinenbau,7,1150
101827,Kunde 1827,Handel,4,1244
101828,Kunde 1828,Handel,10,1728
101829,Kunde 1829,Bauwesen,2,163
101830,Kunde 1830,Chemie,8,1677
101831,Kunde 1831,Medizintechnik,5,1423
101832,Kunde 1832,IT,2,964
101833,Kunde 1833,Dienstleistung,1,982
101834,Kunde 1834,IT,2,646
101835,Kunde 1835,Dienstleistung,2,1341
101836,Kunde 1836,Energie,10,1319
101837,Kunde 1837,Maschinenbau,5,834
101838,Kunde 1838,Chemie,8,1699
101839,Kunde 1839,Medizintechnik,1,784
101840,Kunde 1840,Bauwesen,8,342
101841,Kunde 1841,IT,3,116
101842,Kunde 1842,IT,1,1650
101843,Kunde 1843,Bauwesen,1,765
101844,Kunde 1844,Medizintechnik,7,1329
101845,Kunde 1845,Medizintechnik,5,873
101846,Kunde 1846,Handel,3,403
101847,Kunde 1847,Energie,6,557
101848,Kunde 1848,Dienstleistung,7,227
101849,Kunde 1849,Maschinenbau,10,218
101850,Kunde 1850,Handel,1,164
101851,Kunde 1851,Bauwesen,9,747
101852,Kunde 1852,Handel,8,1240
101853,Kunde 1853,Automotive,8,1599
101854,Kunde 1854,Bauwesen,7,1738
101855,Kunde 1855,Energie,7,692
101856,Kunde 1856,Dienstleistung,2,62
101857,Kunde 1857,Medizintechnik,9,495
101858,Kunde 1858,Automotive,4,582
101859,Kunde 1859,IT,1,338
101860,Kunde 1860,Dienstleistung,7,1114
101861,Kunde 1861,Bauwesen,8,223
101862,Kunde 1862,Chemie,2,138
101863,Kunde 1863,Maschinenbau,10,438
101864,Kunde 1864,Automotive,9,1227
101865,Kunde 1865,Maschinenbau,6,27
101866,Kunde 1866,Energie,6,1554
101867,Kunde 1867,Handel,5,1868
101868,Kunde 1868,Automotive,7,638
101869,Kunde 1869,Maschinenbau,1,389
101870,Kunde 1870,IT,2,1134
101871,Kunde 1871,Logistik,6,418
101872,Kunde 1872,Bauwesen,9,1312
101873,Kunde 1873,Bauwesen,6,1908
101874,Kunde 1874,Dienstleistung,2,71
101875,Kunde 1875,Energie,8,497
101876,Kunde 1876,Automotive,5,556
101877,Kunde 1877,Energie,4,179
101878,Kunde 1878,Maschinenbau,3,1172
101879,Kunde 1879,Handel,9,1161
101880,Kunde 1880,Bauwesen,1,96
101881,Kunde 1881,Bauwesen,7,1159
101882,Kunde 1882,Handel,4,1623
101883,Kunde 1883,IT,5,995
101884,Kunde 1884,Energie,7,98
101885,Kunde 1885,Maschinenbau,2,103
101886,Kunde 1886,Chemie,6,649
101887,Kunde 1887,Bauwesen,8,195
101888,Kunde 1888,Dienstleistung,2,1937
101889,Kunde 1889,Bauwesen,8,637
101890,Kunde 1890,Medizintechnik,4,22
101891,Kunde 1891,Logistik,3,735
101892,Kunde 1892,IT,1,1544
101893,Kunde 1893,Automotive,4,583
101894,Kunde 1894,Maschinenbau,1,1968
101895,Kunde 1895,Handel,10,820
101896,Kunde 1896,Chemie,4,1029
101897,Kunde 1897,Dienstleistung,8,404
101898,Kunde 1898,Chemie,7,649
101899,Kunde 1899,IT,2,1544
101900,Kunde 1900,Medizintechnik,9,805
101901,Kunde 1901,Medizintechnik,5,1491
101902,Kunde 1902,Handel,8,733
101903,Kunde 1903,Logistik,9,1999
101904,Kunde 1904,Energie,8,270
101905,Kunde 1905,Medizintechnik,1,1444
101906,Kunde 1906,Handel,1,1386
101907,Kunde 1907,Logistik,6,204
101908,Kunde 1908,IT,1,683
101909,Kunde 1909,Maschinenbau,6,839
101910,Kunde 1910,IT,1,1841
101911,Kunde 1911,Handel,7,1523
101912,Kunde 1912,Maschinenbau,2,1036
101913,Kunde 1913,Handel,4,211
101914,Kunde 1914,IT,9,1033
101915,Kunde 1915,Bauwesen,8,1658
101916,Kunde 1916,Bauwesen,9,1592
101917,Kunde 1917,IT,3,312
101918,Kunde 1918,Chemie,10,53
101919,Kunde 1919,Chemie,4,1207
101920,Kunde 1920,Medizintechnik,2,1635
101921,Kunde 1921,Medizintechnik,1,787
101922,Kunde 1922,Maschinenbau,3,981
101923,Kunde 1923,Maschinenbau,8,1205
101924,Kunde 1924,Bauwesen,1,1784
101925,Kunde 1925,Chemie,8,1749
101926,Kunde 1926,Logistik,10,81
101927,Kunde 1927,IT,1,599
101928,Kunde 1928,Logistik,4,335
101929,Kunde 1929,Maschinenbau,3,315
101930,Kunde 1930,Logistik,1,1402
101931,Kunde 1931,Handel,3,953
101932,Kunde 1932,Automotive,1,166
101933,Kunde 1933,Bauwesen,5,1817
101934,Kunde 1934,Chemie,2,1286
101935,Kunde 1935,Energie,8,196
101936,Kunde 1936,Bauwesen,10,1956
101937,Kunde 1937,Handel,3,1476
101938,Kunde 1938,Chemie,10,479
101939,Kunde 1939,Maschinenbau,2,1816
101940,Kunde 1940,Energie,2,446
101941,Kunde 1941,IT,2,1658
101942,Kunde 1942,IT,8,1400
101943,Kunde 1943,Medizintechnik,10,1344
101944,Kunde 1944,Dienstleistung,10,293
101945,Kunde 1945,Handel,4,1579
101946,Kunde 1946,Chemie,2,1476
101947,Kunde 1947,Dienstleistung,4,334
101948,Kunde 1948,Dienstleistung,7,1978
101949,Kunde 1949,Energie,6,1032
101950,Kunde 1950,IT,7,1062
101951,Kunde 1951,Maschinenbau,6,1497
101952,Kunde 1952,Bauwesen,2,1251
101953,Kunde 1953,IT,10,1339
101954,Kunde 1954,Handel,9,1076
101955,Kunde 1955,Handel,3,1910
101956,Kunde 1956,Chemie,6,1579
101957,Kunde 1957,Bauwesen,4,704
101958,Kunde 1958,Maschinenbau,1,921
101959,Kunde 1959,Chemie,10,1613
101960,Kunde 1960,Energie,3,273
101961,Kunde 1961,Maschinenbau,6,699
101962,Kunde 1962,Maschinenbau,2,600
101963,Kunde 1963,Dienstleistung,2,742
101964,Kunde 1964,Chemie,5,1281
101965,Kunde 1965,Automotive,3,1757
101966,Kunde 1966,IT,7,1930
101967,Kunde 1967,Chemie,3,887
101968,Kunde 1968,Maschinenbau,6,86
101969,Kunde 1969,Medizintechnik,9,1829
101970,Kunde 1970,Maschinenbau,3,1464
101971,Kunde 1971,Maschinenbau,8,1590
101972,Kunde 1972,Bauwesen,4,1403
101973,Kunde 1973,Logistik,10,798
101974,Kunde 1974,Bauwesen,1,494
101975,Kunde 1975,Chemie,3,432
101976,Kunde 1976,Medizintechnik,2,1255
101977,Kunde 1977,IT,10,1247
101978,Kunde 1978,Medizintechnik,7,158
101979,Kunde 1979,Logistik,3,1967
101980,Kunde 1980,Chemie,1,317
101981,Kunde 1981,Medizintechnik,8,1166
101982,Kunde 1982,Maschinenbau,2,1290
101983,Kunde 1983,Medizintechnik,1,1023
101984,Kunde 1984,Energie,1,204
101985,Kunde 1985,Chemie,3,1653
101986,Kunde 1986,IT,2,35
101987,Kunde 1987,Chemie,10,297
101988,Kunde 1988,Maschinenbau,5,1574
101989,Kunde 1989,Energie,7,1787
101990,Kunde 1990,Energie,8,638
101991,Kunde 1991,Maschinenbau,3,1125
101992,Kunde 1992,Maschinenbau,4,1781
101993,Kunde 1993,Energie,3,1989
101994,Kunde 1994,Energie,5,1638
101995,Kunde 1995,Bauwesen,9,1605
101996,Kunde 1996,Energie,8,1838
101997,Kunde 1997,Automotive,7,183
101998,Kunde 1998,Automotive,4,1026
101999,Kunde 1999,IT,3,197
102000,Kunde 2000,Automotive,10,936
102001,Kunde 2001,Energie,1,647
102002,Kunde 2002,Medizintechnik,10,352
102003,Kunde 2003,Logistik,3,1917
102004,Kunde 2004,Energie,8,610
102005,Kunde 2005,Dienstleistung,10,335
102006,Kunde 2006,Energie,2,144
102007,Kunde 2007,Automotive,5,578
102008,Kunde 2008,Handel,6,1185
102009,Kunde 2009,Chemie,7,749
102010,Kunde 2010,Medizintechnik,1,728
102011,Kunde 2011,Medizintechnik,9,187
102012,Kunde 2012,Handel,4,150
102013,Kunde 2013,Logistik,4,371
102014,Kunde 2014,Dienstleistung,2,1460
102015,Kunde 2015,Medizintechnik,9,1585
102016,Kunde 2016,Handel,2,948
102017,Kunde 2017,IT,10,533
102018,Kunde 2018,Automotive,6,974
102019,Kunde 2019,Maschinenbau,9,529
102020,Kunde 2020,Handel,9,1567
102021,Kunde 2021,Dienstleistung,4,1800
102022,Kunde 2022,Handel,8,910
102023,Kunde 2023,Handel,4,1336
